METAR,RCNN,130830Z,360,06KT,9999,FEW012 SCT100,27,16,Q1015,NOSIG,A2999,,,
METAR,RCNN,130800Z,340,06KT,9999,FEW012 SCT100,27,15,Q1015,NOSIG,A2998,,,
METAR,RCNN,130730Z,350,06KT,9999,FEW012 SCT100,27,16,Q1015,NOSIG,A2999,,,
METAR,RCNN,130700Z,330,05KT,9999,FEW012 SCT100,27,15,Q1016,NOSIG,A3000,,,
METAR,RCNN,130630Z,340,05KT,9999,FEW012 SCT100,27,14,Q1016,NOSIG,A3001,,,
METAR,RCNN,130600Z,320,06KT,9999,FEW012 SCT100,27,14,Q1016,NOSIG,A3002,,,
METAR,RCNN,130530Z,320,06KT,9999,FEW012 SCT100,27,15,Q1016,NOSIG,A3003,,,
METAR,RCNN,130500Z,300,05KT,9999,FEW012 SCT100,27,15,Q1017,NOSIG,A3005,,,
METAR,RCNN,130430Z,310,05KT,8000,FEW012 SCT100,27,14,Q1018,NOSIG,A3006,,,
METAR,RCNN,130400Z,300,04KT,7000,FEW012 SCT100,27,15,Q1018,NOSIG,A3007,,,
METAR,RCNN,130330Z,290,06KT,7000,FEW012,27,16,Q1018,BECMG,5000,HZ,A3009,
METAR,RCNN,130300Z,290,06KT,8000,FEW012,26,16,Q1019,NOSIG,A3009,,,
METAR,RCNN,130230Z,300,03KT,8000,FEW012,26,14,Q1019,NOSIG,A3010,,,
METAR,RCNN,130200Z,000,00KT,8000,FEW012,25,14,Q1019,NOSIG,A3010,,,
METAR,RCNN,130130Z,010,03KT,7000,HZ,FEW012,23,15,Q1019,NOSIG,A3010,,
METAR,RCNN,130100Z,050,02KT,5000,HZ,FEW010,23,15,Q1019,NOSIG,A3010,,
SPECI,RCNN,130050Z,060,01KT,5000,HZ,FEW010,22,16,Q1019,NOSIG,A3010,,
METAR,RCNN,130030Z,000,00KT,4000,BR,FEW010,21,17,Q1019,BECMG,5000,BR,A3010
SPECI,RCNN,130005Z,060,01KT,4000,BR,FEW010,20,16,Q1019,BECMG,5000,BR,A3009
METAR,RCNN,130000Z,040,03KT,3200,BR,FEW010,19,16,Q1019,BECMG,5000,BR,A3009
METAR,RCNN,122330Z,050,03KT,3200,BR,FEW010,17,16,Q1018,NOSIG,A3009,,
SPECI,RCNN,122315Z,070,02KT,3200,BR,FEW010,17,16,Q1018,NOSIG,A3008,,
METAR,RCNN,122300Z,090,01KT,2400,BR,FEW010,16,15,Q1018,BECMG,3200,BR,A3008
METAR,RCNN,122230Z,030,04KT,2400,BR,FEW010,16,15,Q1018,NOSIG,A3008,,
SPECI,RCNN,122222Z,030,04KT,2400,BR,FEW010,16,15,Q1018,NOSIG,A3008,,
SPECI,RCNN,122205Z,030,05KT,3200,BR,FEW012 SCT050,16,15,Q1018,BECMG,2400,BR,A3007
METAR,RCNN,122200Z,020,06KT,4000,BR,FEW012 SCT050,16,15,Q1018,BECMG,2400,BR,A3007
METAR,RCNN,122130Z,030,06KT,4000,BR,FEW012 SCT050,17,16,Q1018,BECMG,2400,BR,A3006
METAR,RCNN,122100Z,360,03KT,4000,BR,FEW012 SCT050,17,15,Q1017,BECMG,2400,BR,A3005
SPECI,RCNN,122040Z,360,05KT,4000,BR,FEW012 SCT050,17,15,Q1017,A3005,,,
METAR,RCNN,122030Z,350,04KT,5000,BR,FEW012 SCT050,17,15,Q1017,A3005,,,
METAR,RCNN,122000Z,010,02KT,5000,BR,FEW012 SCT050,17,14,Q1017,A3005,,,
SPECI,RCNN,121946Z,020,02KT,5000,BR,FEW012 SCT050,17,15,Q1017,A3004,,,
METAR,RCNN,121900Z,020,02KT,6000,FEW012 SCT050,17,15,Q1017,A3004,,,,
METAR,RCNN,121800Z,010,03KT,6000,FEW012 SCT050,17,15,Q1018,A3006,,,,
METAR,RCNN,121700Z,010,06KT,8000,FEW012,17,15,Q1018,A3008,,,,
METAR,RCNN,121600Z,020,05KT,9000,FEW012,17,15,Q1019,A3009,,,,
METAR,RCNN,121500Z,360,04KT,9000,FEW012,16,14,Q1019,A3009,,,,
METAR,RCNN,121400Z,030,03KT,9999,FEW012,16,14,Q1019,A3010,,,,
METAR,RCNN,121330Z,300,03KT,9999,FEW012,18,15,Q1019,A3010,,,,
METAR,RCNN,121300Z,360,05KT,9999,FEW012,19,15,Q1019,A3010,,,,
METAR,RCNN,121230Z,010,05KT,9999,FEW012,17,14,Q1019,A3010,,,,
METAR,RCNN,121200Z,030,07KT,9999,FEW012,19,15,Q1019,A3009,,,,
METAR,RCNN,121130Z,010,06KT,9999,FEW012,19,14,Q1018,A3009,,,,
METAR,RCNN,121100Z,020,07KT,9999,FEW012,20,15,Q1018,A3008,,,,
METAR,RCNN,121030Z,020,06KT,9999,FEW012,20,15,Q1018,NOSIG,A3007,,,
METAR,RCNN,121000Z,020,08KT,9999,FEW012,22,15,Q1018,NOSIG,A3008,,,
METAR,RCNN,120930Z,010,08KT,9999,FEW012,23,15,Q1018,NOSIG,A3007,,,
METAR,RCNN,120900Z,360,09KT,9999,FEW012,25,15,Q1018,NOSIG,A3006,,,
METAR,RCNN,120830Z,010,09KT,9999,FEW012,26,15,Q1018,NOSIG,A3006,,,
